"cuenta","nombre_cuenta","nombre_entidad","valor"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO COMERCIAL AV VILLAS S.A.","2378324224014.98"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO POPULAR","4069504394246.07"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","COMPAÑIA DE FINANCIAMIENTO TUYA S.A","119346570499.26"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","CREDIFAMILIA COPAÑIA DE FINANC S.A.","31686116312.25"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO FALABELLA S.A.","545461904093"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO DE OCCIDENTE S.A.","6954489828407.08"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","COLTEFINANCIERA S.A.","34501464955.18"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BBVA COLOMBIA S.A.","12424894613858.73"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO PICHINCHA S.A.","461895580021.32"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","IRIS CF COMPAÑIA DE FINANCIAMIEN SA","7433904438.79"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO MUNDO MUJER S.A.","154525290780.55"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","COOP FINANC EMPRESAS PUBL COOFINEP","10940462329"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","RCI COLOMBIA S.A. COMPAÑIA DE FINAN","21045051337.57"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","CITIBANK - COLOMBIA","5529805253736.5"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","PAGOS INTERNACIONALES","840134845.34"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","GIROS Y FINANZAS  S.A. C.F","136928139097.24"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO COOMEVA S.A.","553829019168"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO W S.A.","261855595021.33"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","BANCO CAJA SOCIAL S.A.","1907576988672.25"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","MI BANCO S.A.","34454647753.35"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","CREZCAMOS COMPAÑIA DE FINANCIA S.A.","6885107099.07"
"130000","INVERSIONES Y OPERACIONES CON DERIVADOS","COTRAFA COOPERATIVA FINANCIERA","91253910735"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","CREDIFAMILIA COPAÑIA DE FINANC S.A.","29510609100"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO PICHINCHA S.A.","138246738156"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","CITIBANK - COLOMBIA","3957623917570.43"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BBVA COLOMBIA S.A.","3158237690537.5"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO COOMEVA S.A.","368398436882"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCOLOMBIA S.A.","8958375685157.25"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO POPULAR","145902465910.25"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO DE BOGOTA S.A.","1199207845420.27"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO DAVIVIENDA S.A.","4223933697925.94"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","FINANCIERA JURISCOOP S.A.","22916217882.21"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO FINANDINA S.A.","57878956947.98"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","CONFIAR COOPERATIVA FINANCIERA","3519120766"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","ITAU COLOMBIA S.A.","1457494425075"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","SCOTIABANK COLPATRIA S.A.","691950662147.67"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO W S.A.","52119336132"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO FALABELLA S.A.","65271942254"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCAMIA S.A.","20980981601.05"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","EL BANCO COOPERATIVO COOPCENTRAL","189811747985.04"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO CAJA SOCIAL S.A.","156603974052.24"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","COTRAFA COOPERATIVA FINANCIERA","31099805351"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO MUNDO MUJER S.A.","60371343802.12"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO DE OCCIDENTE S.A.","1306230414019.31"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO AGRARIO DE COLOMBIA S.A.","2510601165582.75"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","LA HIPOTECARIA COMPAÑÍA DE FIN S.A.","6382013674.25"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO COMERCIAL AV VILLAS S.A.","164214638050"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO GNB SUDAMERIS S.A.","856004205.67"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","GIROS Y FINANZAS  S.A. C.F","17932266680"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","MI BANCO S.A.","4847805000"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCO SANTANDER","404642074267.86"
"130100","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA","BANCIEN S.A.","11866085414.24"
"130105","TITULOS DE TESORERIA #TES","BANCO W S.A.","14243427000"
"130105","TITULOS DE TESORERIA #TES","ITAU COLOMBIA S.A.","1421773775075"
"130105","TITULOS DE TESORERIA #TES","SCOTIABANK COLPATRIA S.A.","447263904853.95"
"130105","TITULOS DE TESORERIA #TES","BANCO AGRARIO DE COLOMBIA S.A.","2319304041996.97"
"130105","TITULOS DE TESORERIA #TES","MI BANCO S.A.","4341360000"
"130105","TITULOS DE TESORERIA #TES","BANCO COOMEVA S.A.","103014769902"
"130105","TITULOS DE TESORERIA #TES","BANCO GNB SUDAMERIS S.A.","623853659.03"
"130105","TITULOS DE TESORERIA #TES","BANCO DE BOGOTA S.A.","81282321588.77"
"130105","TITULOS DE TESORERIA #TES","BANCO MUNDO MUJER S.A.","45434670804.88"
"130105","TITULOS DE TESORERIA #TES","BANCO SANTANDER","404642074267.86"
"130105","TITULOS DE TESORERIA #TES","BANCO CAJA SOCIAL S.A.","47566400000"
"130105","TITULOS DE TESORERIA #TES","BANCO DE OCCIDENTE S.A.","1090516505562.04"
"130105","TITULOS DE TESORERIA #TES","BANCO FALABELLA S.A.","65180010000"
"130105","TITULOS DE TESORERIA #TES","BANCOLOMBIA S.A.","5586815614146.9"
"130105","TITULOS DE TESORERIA #TES","BANCO PICHINCHA S.A.","91617138156"
"130105","TITULOS DE TESORERIA #TES","BBVA COLOMBIA S.A.","2566314707202.79"
"130105","TITULOS DE TESORERIA #TES","BANCO DAVIVIENDA S.A.","3968058581273.63"
"130105","TITULOS DE TESORERIA #TES","EL BANCO COOPERATIVO COOPCENTRAL","123612785935.04"
"130105","TITULOS DE TESORERIA #TES","CITIBANK - COLOMBIA","3957623917570.43"
"130105","TITULOS DE TESORERIA #TES","BANCO COMERCIAL AV VILLAS S.A.","17473258050"
"130105","TITULOS DE TESORERIA #TES","FINANCIERA JURISCOOP S.A.","1192992607.8"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO DAVIVIENDA S.A.","5551625835.44"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCOLOMBIA S.A.","499459498565"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO GNB SUDAMERIS S.A.","232150546.64"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO CAJA SOCIAL S.A.","15241973052.24"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCAMIA S.A.","9460062131"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCIEN S.A.","11866085414.24"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO SANTANDER","0"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO DE BOGOTA S.A.","574623850646.67"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","GIROS Y FINANZAS  S.A. C.F","60297249"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO FALABELLA S.A.","91932254"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO COOMEVA S.A.","53318540150"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO DE OCCIDENTE S.A.","76451595541.9"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BBVA COLOMBIA S.A.","30546792431.59"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO POPULAR","1164362385.22"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","FINANCIERA JURISCOOP S.A.","2204572363.87"
"130110","OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL","BANCO FINANDINA S.A.","16992237796"
"130115","OTROS EMISORES NACIONALES","CONFIAR COOPERATIVA FINANCIERA","3519120766"
"130115","OTROS EMISORES NACIONALES","BANCO DAVIVIENDA S.A.","238470493409.07"
"130115","OTROS EMISORES NACIONALES","BANCO DE OCCIDENTE S.A.","123020424358.35"
"130115","OTROS EMISORES NACIONALES","LA HIPOTECARIA COMPAÑÍA DE FIN S.A.","6382013674.25"
"130115","OTROS EMISORES NACIONALES","BANCO SANTANDER","0"
"130115","OTROS EMISORES NACIONALES","FINANCIERA JURISCOOP S.A.","19518652910.54"
"130115","OTROS EMISORES NACIONALES","BANCO MUNDO MUJER S.A.","14936672997.24"
"130115","OTROS EMISORES NACIONALES","BANCO PICHINCHA S.A.","46629600000"
"130115","OTROS EMISORES NACIONALES","CREDIFAMILIA COPAÑIA DE FINANC S.A.","29510609100"
"130115","OTROS EMISORES NACIONALES","BANCO FINANDINA S.A.","40886719151.98"
"130115","OTROS EMISORES NACIONALES","BANCO AGRARIO DE COLOMBIA S.A.","133314063850"
"130115","OTROS EMISORES NACIONALES","BBVA COLOMBIA S.A.","561376190903.12"
"130115","OTROS EMISORES NACIONALES","ITAU COLOMBIA S.A.","35720650000"
"130115","OTROS EMISORES NACIONALES","GIROS Y FINANZAS  S.A. C.F","17871969431"
"130115","OTROS EMISORES NACIONALES","BANCO CAJA SOCIAL S.A.","93795601000"
"130115","OTROS EMISORES NACIONALES","BANCO POPULAR","144738103525.03"
"130115","OTROS EMISORES NACIONALES","BANCO COMERCIAL AV VILLAS S.A.","146741380000"
"130115","OTROS EMISORES NACIONALES","BANCO W S.A.","37875909132"
"130115","OTROS EMISORES NACIONALES","BANCO COOMEVA S.A.","212065126830"
"130115","OTROS EMISORES NACIONALES","EL BANCO COOPERATIVO COOPCENTRAL","66198962050"
"130115","OTROS EMISORES NACIONALES","COTRAFA COOPERATIVA FINANCIERA","31099805351"
"130115","OTROS EMISORES NACIONALES","BANCO DE BOGOTA S.A.","482400511648.83"
"130115","OTROS EMISORES NACIONALES","MI BANCO S.A.","506445000"
"130115","OTROS EMISORES NACIONALES","BANCAMIA S.A.","11520919470.05"
"130115","OTROS EMISORES NACIONALES","BANCOLOMBIA S.A.","489461537811.35"
"130120","EMISORES EXTRANJEROS","BANCO DE BOGOTA S.A.","60901161536"
"130120","EMISORES EXTRANJEROS","BANCOLOMBIA S.A.","2382639034634"
"130120","EMISORES EXTRANJEROS","BANCO DAVIVIENDA S.A.","11852997407.81"
"130120","EMISORES EXTRANJEROS","SCOTIABANK COLPATRIA S.A.","244686757293.72"
"130120","EMISORES EXTRANJEROS","BANCO DE OCCIDENTE S.A.","16241888557.02"
"130120","EMISORES EXTRANJEROS","BANCO AGRARIO DE COLOMBIA S.A.","57983059735.78"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","COOPERATIVA FINANCIERA DE ANTIOQUIA","30222688863.16"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","ITAU COLOMBIA S.A.","11571624398.79"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","GM FINANCIAL COLOMBIA S.A.","312856853"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO COMERCIAL AV VILLAS S.A.","9798159201.25"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","MI BANCO S.A.","2202629873.55"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","CREZCAMOS COMPAÑIA DE FINANCIA S.A.","3627710059.57"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCAMIA S.A.","1992058823.24"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO GNB SUDAMERIS S.A.","502343913574.65"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCOLOMBIA S.A.","18.71"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO DE BOGOTA S.A.","352940854370.59"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO DAVIVIENDA S.A.","2342055781.99"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO POPULAR","88946624257.89"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","CONFIAR COOPERATIVA FINANCIERA","5953339541"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO PICHINCHA S.A.","92332530855.48"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO FINANDINA S.A.","622365608.17"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO CAJA SOCIAL S.A.","234074976.84"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO MUNDO MUJER S.A.","63537130369.06"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO W S.A.","124167560804"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","FINANCIERA JURISCOOP S.A.","2262340225.9"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","EL BANCO COOPERATIVO COOPCENTRAL","999408548.78"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","COMPAÑIA DE FINANCIAMIENTO TUYA S.A","8088772179.13"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","LA HIPOTECARIA COMPAÑÍA DE FIN S.A.","126648401.93"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO SERFINANZA S.A.","1391639618.88"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCIEN S.A.","24905944753.2"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","COTRAFA COOPERATIVA FINANCIERA","2492507963"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","COOP FINANC EMPRESAS PUBL COOFINEP","834561192"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","RCI COLOMBIA S.A. COMPAÑIA DE FINAN","14903565550.86"
"130200","INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO","BANCO DE OCCIDENTE S.A.","296833781260.4"
